date_utc,twilight,moon,ra_deg,dec_deg,mag,surf_brt,sub_lon,sub_lat,distance_au,elong_deg,elong_dir
2020-Aug-09 00:00,*,,290.92402,-22.42727,-2.692,5.387,92.298287,-1.474876,4.22681344805530,152.4027,/T
2020-Aug-10 00:00,*,,290.81783,-22.44295,-2.688,5.388,242.898128,-1.475922,4.23388210448257,151.3446,/T
2020-Aug-11 00:00,C,,290.71394,-22.45822,-2.683,5.389,33.494528,-1.476935,4.24120464772229,150.2883,/T
2020-Aug-12 00:00,C,,290.61242,-22.47309,-2.678,5.389,184.087424,-1.477912,4.24877906436344,149.2339,/T
2020-Aug-13 00:00,C,,290.51334,-22.48754,-2.673,5.390,334.676781,-1.478851,4.25660233319740,148.1813,/T
2020-Aug-14 00:00,C,,290.41679,-22.50157,-2.668,5.391,125.262530,-1.479751,4.26467157333060,147.1307,/T
2020-Aug-15 00:00,C,,290.32282,-22.51519,-2.662,5.392,275.844641,-1.480611,4.27298330224418,146.0821,/T
2020-Aug-16 00:00,C,,290.23148,-22.52839,-2.657,5.393,66.423075,-1.481427,4.28153354562577,145.0355,/T
2020-Aug-17 00:00,C,,290.14283,-22.54117,-2.651,5.394,216.997792,-1.482197,4.29032046825356,143.9911,/T
2020-Aug-18 00:00,C,,290.05692,-22.55353,-2.646,5.395,7.568754,-1.482920,4.29933984772629,142.9488,/T
2020-Aug-19 00:00,C,m,289.97382,-22.56547,-2.640,5.396,158.135913,-1.483594,4.30858892273693,141.9088,/T
2020-Aug-20 00:00,C,m,289.89356,-22.57698,-2.634,5.397,308.699249,-1.484216,4.31806349795762,140.8711,/T
2020-Aug-21 00:00,C,m,289.81623,-22.58804,-2.628,5.398,99.258709,-1.484785,4.32775997253509,139.8359,/T
2020-Aug-22 00:00,C,m,289.74188,-22.59867,-2.622,5.399,249.814282,-1.485299,4.33767349916903,138.8030,/T
2020-Aug-23 00:00,C,m,289.67056,-22.60885,-2.615,5.400,40.365949,-1.485758,4.34779907413358,137.7727,/T
2020-Aug-24 00:00,C,m,289.60231,-22.61859,-2.609,5.401,190.913698,-1.486160,4.35813359471776,136.7448,/T
2020-Aug-25 00:00,C,m,289.53719,-22.62788,-2.603,5.402,341.457514,-1.486505,4.36867198611311,135.7196,/T
2020-Aug-26 00:00,C,m,289.47523,-22.63673,-2.596,5.403,131.997381,-1.486792,4.37941077698023,134.6970,/T
2020-Aug-27 00:00,C,m,289.41645,-22.64515,-2.589,5.404,282.533303,-1.487020,4.39034507311072,133.6770,/T
2020-Aug-28 00:00,C,m,289.36089,-22.65313,-2.583,5.405,73.065253,-1.487189,4.40147131405827,132.6596,/T
2020-Aug-29 00:00,C,m,289.30857,-22.66067,-2.576,5.406,223.593244,-1.487299,4.41278439053301,131.6450,/T
2020-Aug-30 00:00,C,m,289.25949,-22.66778,-2.569,5.407,14.117275,-1.487349,4.42427960587761,130.6330,/T
2020-Aug-31 00:00,N,m,289.21368,-22.67446,-2.562,5.408,164.637357,-1.487340,4.43595390643867,129.6236,/T
2020-Sep-01 00:00,N,m,289.17114,-22.68070,-2.555,5.409,315.153485,-1.487271,4.44780276682023,128.6169,/T
2020-Sep-02 00:00,N,m,289.13191,-22.68651,-2.548,5.410,105.665658,-1.487140,4.45982311402998,127.6128,/T
2020-Sep-03 00:00,N,,289.09599,-22.69187,-2.541,5.411,256.173888,-1.486948,4.47201032089950,126.6114,/T
2020-Sep-04 00:00,N,,289.06343,-22.69680,-2.534,5.412,46.678159,-1.486694,4.48436142958386,125.6127,/T
2020-Sep-05 00:00,N,,289.03423,-22.70129,-2.527,5.413,197.178489,-1.486376,4.49687138946376,124.6166,/T
2020-Sep-06 00:00,N,,289.00843,-22.70533,-2.520,5.414,347.674880,-1.485995,4.50953583177351,123.6231,/T
2020-Sep-07 00:00,N,,288.98603,-22.70894,-2.513,5.415,138.167355,-1.485550,4.52235145499519,122.6323,/T
2020-Sep-08 00:00,N,,288.96705,-22.71210,-2.506,5.415,288.655912,-1.485039,4.53531392324554,121.6441,/T
2020-Sep-09 00:00,N,,288.95150,-22.71484,-2.498,5.416,79.140560,-1.484461,4.54841997532117,120.6585,/T
2020-Sep-10 00:00,N,,288.93939,-22.71714,-2.491,5.417,229.621316,-1.483815,4.56166474358894,119.6756,/T
2020-Sep-11 00:00,N,,288.93075,-22.71901,-2.484,5.418,20.098175,-1.483101,4.57504524803098,118.6952,/T
2020-Sep-12 00:00,N,,288.92556,-22.72044,-2.476,5.419,170.571160,-1.482317,4.58855602700160,117.7176,/T
2020-Sep-13 00:00,N,,288.92385,-22.72145,-2.469,5.419,321.040282,-1.481462,4.60219259333947,116.7426,/T
2020-Sep-14 00:00,N,,288.92559,-22.72204,-2.462,5.420,111.505575,-1.480535,4.61595097469306,115.7702,/T
2020-Sep-15 00:00,N,,288.93079,-22.72220,-2.454,5.421,261.967044,-1.479534,4.62982673894919,114.8004,/T
2020-Sep-16 00:00,N,,288.93945,-22.72193,-2.447,5.421,52.424711,-1.478459,4.64381608074686,113.8333,/T
2020-Sep-17 00:00,N,,288.95156,-22.72122,-2.440,5.422,202.878602,-1.477309,4.65791367021674,112.8689,/T
2020-Sep-18 00:00,N,,288.96714,-22.72009,-2.432,5.423,353.328726,-1.476083,4.67211613552539,111.9072,/T
2020-Sep-19 00:00,A,m,288.98619,-22.71851,-2.425,5.423,143.775118,-1.474780,4.68641738051319,110.9482,/T
2020-Sep-20 00:00,A,m,289.00872,-22.71648,-2.418,5.424,294.217801,-1.473400,4.70081254602982,109.9920,/T
2020-Sep-21 00:00,A,m,289.03472,-22.71403,-2.410,5.424,84.656830,-1.471942,4.71529683129239,109.0384,/T
2020-Sep-22 00:00,A,m,289.06418,-22.71113,-2.403,5.425,235.092224,-1.470408,4.72986576602125,108.0876,/T
2020-Sep-23 00:00,A,m,289.09708,-22.70781,-2.396,5.425,25.524026,-1.468797,4.74451521388441,107.1396,/T
2020-Sep-24 00:00,A,m,289.13340,-22.70406,-2.389,5.426,175.952273,-1.467109,4.75923997837661,106.1942,/T
2020-Sep-25 00:00,A,m,289.17311,-22.69988,-2.381,5.426,326.376994,-1.465344,4.77403699737520,105.2515,/T
2020-Sep-26 00:00,A,m,289.21620,-22.69528,-2.374,5.426,116.798231,-1.463503,4.78890060917438,104.3115,/T
2020-Sep-27 00:00,A,m,289.26264,-22.69024,-2.367,5.427,267.216017,-1.461586,4.80382666057200,103.3742,/T
2020-Sep-28 00:00,A,m,289.31239,-22.68478,-2.360,5.427,57.630415,-1.459593,4.81881062725217,102.4395,/T
2020-Sep-29 00:00,A,m,289.36544,-22.67888,-2.353,5.427,208.041446,-1.457524,4.83384899159322,101.5074,/T
2020-Sep-30 00:00,A,m,289.42177,-22.67255,-2.346,5.428,358.449160,-1.455379,4.84893803835544,100.5778,/T
2020-Oct-01 00:00,A,m,289.48136,-22.66578,-2.339,5.428,148.853591,-1.453158,4.86407331192094,99.6507,/T
2020-Oct-02 00:00,A,m,289.54419,-22.65858,-2.332,5.428,299.254774,-1.450860,4.87925226375870,98.7261,/T
2020-Oct-03 00:00,A,m,289.61026,-22.65093,-2.325,5.428,89.652745,-1.448486,4.89446981404981,97.8040,/T
2020-Oct-04 00:00,A,m,289.67955,-22.64284,-2.318,5.428,240.047540,-1.446034,4.90972235432787,96.8842,/T
2020-Oct-05 00:00,A,,289.75202,-22.63431,-2.311,5.428,30.439217,-1.443504,4.92500541063773,95.9669,/T
2020-Oct-06 00:00,A,,289.82766,-22.62534,-2.304,5.428,180.827799,-1.440897,4.94031605810782,95.0519,/T
2020-Oct-07 00:00,,,289.90645,-22.61593,-2.297,5.428,331.213334,-1.438210,4.95565058617395,94.1392,/T
2020-Oct-08 00:00,,,289.98837,-22.60609,-2.291,5.428,121.595853,-1.435444,4.97100489779401,93.2288,/T
2020-Oct-09 00:00,,,290.07338,-22.59580,-2.284,5.428,271.975393,-1.432598,4.98637640911249,92.3206,/T
2020-Oct-10 00:00,,,290.16148,-22.58508,-2.278,5.428,62.351987,-1.429671,5.00176021872143,91.4147,/T
2020-Oct-11 00:00,,,290.25264,-22.57391,-2.271,5.428,212.725671,-1.426663,5.01715270098499,90.5110,/T
2020-Oct-12 00:00,,,290.34682,-22.56230,-2.265,5.428,3.096502,-1.423573,5.03254895154375,89.6095,/T
2020-Oct-13 00:00,,,290.44399,-22.55025,-2.258,5.427,153.464507,-1.420400,5.04794605132860,88.7102,/T
2020-Oct-14 00:00,,,290.54413,-22.53775,-2.252,5.427,303.829736,-1.417143,5.06333974224422,87.8130,/T
2020-Oct-15 00:00,,,290.64721,-22.52480,-2.246,5.427,94.192223,-1.413803,5.07872577447766,86.9180,/T
2020-Oct-16 00:00,,,290.75321,-22.51139,-2.239,5.427,244.552015,-1.410378,5.09410093433320,86.0252,/T
2020-Oct-17 00:00,,,290.86214,-22.49751,-2.233,5.426,34.909147,-1.406870,5.10946013149459,85.1345,/T
2020-Oct-18 00:00,,,290.97396,-22.48316,-2.227,5.426,185.263667,-1.403277,5.12479935167437,84.2459,/T
2020-Oct-19 00:00,,,291.08865,-22.46835,-2.221,5.426,335.615640,-1.399600,5.14011321522900,83.3595,/T
2020-Oct-20 00:00,,m,291.20617,-22.45308,-2.215,5.425,125.965105,-1.395840,5.15539889705171,82.4752,/T
2020-Oct-21 00:00,,m,291.32647,-22.43734,-2.209,5.425,276.312124,-1.391997,5.17065207008595,81.5931,/T
2020-Oct-22 00:00,,m,291.44952,-22.42115,-2.203,5.424,66.656736,-1.388072,5.18586911507247,80.7130,/T
2020-Oct-23 00:00,,m,291.57526,-22.40451,-2.197,5.424,216.998998,-1.384065,5.20104716019858,79.8351,/T
2020-Oct-24 00:00,,m,291.70367,-22.38739,-2.192,5.423,7.338946,-1.379977,5.21618220033733,78.9592,/T
2020-Oct-25 00:00,,m,291.83470,-22.36982,-2.186,5.423,157.676628,-1.375807,5.23127102695374,78.0853,/T
2020-Oct-26 00:00,,m,291.96832,-22.35177,-2.181,5.422,308.012105,-1.371557,5.24630901577958,77.2134,/T
2020-Oct-27 00:00,,m,292.10450,-22.33325,-2.175,5.421,98.345414,-1.367227,5.26129426920986,76.3435,/T
2020-Oct-28 00:00,,m,292.24319,-22.31426,-2.170,5.421,248.676611,-1.362816,5.27622302659220,75.4755,/T
2020-Oct-29 00:00,,m,292.38439,-22.29478,-2.164,5.420,39.005730,-1.358324,5.29109253803695,74.6094,/T
2020-Oct-30 00:00,,m,292.52804,-22.27483,-2.159,5.419,189.332824,-1.353752,5.30590015023677,73.7451,/T
2020-Oct-31 00:00,,m,292.67414,-22.25439,-2.154,5.419,339.657920,-1.349100,5.32064264788871,72.8826,/T
2020-Nov-01 00:00,,m,292.82266,-22.23346,-2.149,5.418,129.981065,-1.344366,5.33531706596366,72.0219,/T
2020-Nov-02 00:00,,m,292.97356,-22.21205,-2.143,5.417,280.302310,-1.339552,5.34991904272369,71.1630,/T
2020-Nov-03 00:00,,m,293.12681,-22.19016,-2.138,5.416,70.621695,-1.334657,5.36444694177827,70.3057,/T
2020-Nov-04 00:00,,m,293.28238,-22.16778,-2.134,5.416,220.939266,-1.329680,5.37889711691787,69.4501,/T
2020-Nov-05 00:00,,,293.44023,-22.14491,-2.129,5.415,11.255057,-1.324621,5.39326723309611,68.5962,/T
2020-Nov-06 00:00,,,293.60033,-22.12157,-2.124,5.414,161.569118,-1.319480,5.40755448590035,67.7438,/T
2020-Nov-07 00:00,,,293.76266,-22.09773,-2.119,5.413,311.881470,-1.314256,5.42175616885748,66.8930,/T
2020-Nov-08 00:00,,,293.92717,-22.07341,-2.114,5.412,102.192160,-1.308949,5.43586923319938,66.0438,/T
2020-Nov-09 00:00,,,294.09384,-22.04860,-2.110,5.411,252.501231,-1.303559,5.44988936929381,65.1960,/T
2020-Nov-10 00:00,,,294.26263,-22.02329,-2.105,5.410,42.808725,-1.298085,5.46381476559153,64.3498,/T
2020-Nov-11 00:00,,,294.43350,-21.99749,-2.101,5.409,193.114685,-1.292528,5.47764157212823,63.5050,/T
2020-Nov-12 00:00,,,294.60644,-21.97118,-2.097,5.409,343.419145,-1.286886,5.49136738133573,62.6616,/T
2020-Nov-13 00:00,,,294.78142,-21.94437,-2.092,5.408,133.722158,-1.281161,5.50498877201086,61.8198,/T
2020-Nov-14 00:00,,,294.95842,-21.91704,-2.088,5.407,284.023748,-1.275351,5.51850307299251,60.9793,/T
2020-Nov-15 00:00,,,295.13743,-21.88920,-2.084,5.406,74.323967,-1.269458,5.53190672750325,60.1403,/T
2020-Nov-16 00:00,,,295.31842,-21.86085,-2.080,5.405,224.622860,-1.263483,5.54519530864881,59.3028,/T
2020-Nov-17 00:00,,,295.50133,-21.83200,-2.076,5.404,14.920481,-1.257426,5.55836671038512,58.4667,/T
2020-Nov-18 00:00,,,295.68613,-21.80264,-2.072,5.403,165.216877,-1.251287,5.57141722473453,57.6320,/T
2020-Nov-19 00:00,,m,295.87276,-21.77278,-2.068,5.402,315.512090,-1.245069,5.58434489852212,56.7988,/T
2020-Nov-20 00:00,,m,296.06117,-21.74242,-2.064,5.401,105.806176,-1.238771,5.59714662035066,55.9670,/T
2020-Nov-21 00:00,,m,296.25134,-21.71156,-2.060,5.400,256.099162,-1.232393,5.60982084587057,55.1366,/T
2020-Nov-22 00:00,,m,296.44322,-21.68019,-2.057,5.399,46.391097,-1.225937,5.62236474588295,54.3075,/T
2020-Nov-23 00:00,,m,296.63679,-21.64831,-2.053,5.398,196.682021,-1.219404,5.63477505590940,53.4798,/T
2020-Nov-24 00:00,,m,296.83201,-21.61592,-2.050,5.397,346.971985,-1.212792,5.64705032757187,52.6535,/T
2020-Nov-25 00:00,,m,297.02884,-21.58302,-2.046,5.396,137.261025,-1.206104,5.65918782213298,51.8284,/T
2020-Nov-26 00:00,,m,297.22727,-21.54960,-2.043,5.394,287.549179,-1.199339,5.67118637125556,51.0046,/T
2020-Nov-27 00:00,,m,297.42725,-21.51567,-2.039,5.393,77.836493,-1.192497,5.68304328300763,50.1821,/T
2020-Nov-28 00:00,,m,297.62878,-21.48123,-2.036,5.392,228.122989,-1.185577,5.69475782505481,49.3607,/T
2020-Nov-29 00:00,,m,297.83181,-21.44627,-2.033,5.391,18.408706,-1.178582,5.70632742423925,48.5406,/T
2020-Nov-30 00:00,,m,298.03633,-21.41081,-2.030,5.390,168.693676,-1.171509,5.71774939456477,47.7216,/T
2020-Dec-01 00:00,,m,298.24231,-21.37483,-2.027,5.389,318.977946,-1.164361,5.72902218472805,46.9038,/T
2020-Dec-02 00:00,,m,298.44970,-21.33835,-2.024,5.388,109.261546,-1.157135,5.74014340483596,46.0870,/T
2020-Dec-03 00:00,,m,298.65848,-21.30136,-2.021,5.387,259.544510,-1.149833,5.75111195094536,45.2713,/T
2020-Dec-04 00:00,,,298.86861,-21.26387,-2.018,5.386,49.826878,-1.142454,5.76192504298630,44.4566,/T
2020-Dec-05 00:00,,,299.08007,-21.22587,-2.015,5.385,200.108670,-1.134997,5.77258215784556,43.6430,/T
2020-Dec-06 00:00,,,299.29281,-21.18738,-2.012,5.384,350.389924,-1.127464,5.78308055058921,42.8303,/T
2020-Dec-07 00:00,,,299.50683,-21.14837,-2.009,5.383,140.670666,-1.119854,5.79341772154820,42.0186,/T
2020-Dec-08 00:00,,,299.72208,-21.10887,-2.007,5.382,290.950945,-1.112167,5.80359159825684,41.2078,/T
2020-Dec-09 00:00,,,299.93855,-21.06885,-2.004,5.381,81.230788,-1.104403,5.81359985695187,40.3979,/T
2020-Dec-10 00:00,,,300.15619,-21.02832,-2.002,5.380,231.510231,-1.096563,5.82344109068993,39.5889,/T
2020-Dec-11 00:00,,,300.37501,-20.98728,-1.999,5.379,21.789316,-1.088647,5.83311227384697,38.7809,/T
2020-Dec-12 00:00,,,300.59497,-20.94573,-1.997,5.378,172.068069,-1.080655,5.84261281850066,37.9736,/T
2020-Dec-13 00:00,,,300.81606,-20.90368,-1.995,5.377,322.346527,-1.072588,5.85193978292464,37.1673,/T
2020-Dec-14 00:00,,,301.03825,-20.86111,-1.992,5.376,112.624720,-1.064448,5.86109090104953,36.3619,/T
2020-Dec-15 00:00,,,301.26150,-20.81806,-1.990,5.375,262.902703,-1.056235,5.87006377391751,35.5574,/T
2020-Dec-16 00:00,,,301.48577,-20.77451,-1.988,5.374,53.180506,-1.047950,5.87885657305710,34.7537,/T
2020-Dec-17 00:00,,,301.71100,-20.73047,-1.986,5.373,203.458170,-1.039594,5.88746811641780,33.9510,/T
2020-Dec-18 00:00,,m,301.93717,-20.68595,-1.984,5.372,353.735736,-1.031168,5.89589598616448,33.1491,/T
2020-Dec-19 00:00,,m,302.16422,-20.64094,-1.982,5.371,144.013233,-1.022673,5.90414030891835,32.3482,/T
2020-Dec-20 00:00,,m,302.39215,-20.59545,-1.980,5.370,294.290695,-1.014111,5.91219894724428,31.5481,/T
2020-Dec-21 00:00,,m,302.62092,-20.54948,-1.978,5.369,84.568147,-1.005480,5.92007072602564,30.7489,/T
2020-Dec-22 00:00,,m,302.85051,-20.50302,-1.976,5.368,234.845638,-0.996783,5.92775367135145,29.9505,/T
2020-Dec-23 00:00,,m,303.08089,-20.45608,-1.975,5.367,25.123193,-0.988020,5.93524697392288,29.1530,/T
2020-Dec-24 00:00,,m,303.31202,-20.40866,-1.973,5.367,175.400848,-0.979191,5.94254989203164,28.3563,/T
2020-Dec-25 00:00,,m,303.54390,-20.36077,-1.971,5.366,325.678634,-0.970297,5.94966071467533,27.5605,/T
2020-Dec-26 00:00,,m,303.77649,-20.31241,-1.970,5.365,115.956577,-0.961338,5.95657998484989,26.7653,/T
2020-Dec-27 00:00,,m,304.00977,-20.26358,-1.968,5.364,266.234705,-0.952314,5.96330611028832,25.9710,/T
2020-Dec-28 00:00,,m,304.24372,-20.21429,-1.967,5.363,56.513034,-0.943225,5.96983854166711,25.1774,/T
2020-Dec-29 00:00,,m,304.47831,-20.16454,-1.965,5.363,206.791609,-0.934073,5.97617532201780,24.3845,/T
2020-Dec-30 00:00,,m,304.71351,-20.11433,-1.964,5.362,357.070445,-0.924857,5.98231618582727,23.5923,/T
2020-Dec-31 00:00,,m,304.94929,-20.06369,-1.963,5.361,147.349578,-0.915577,5.98826035552742,22.8008,/T
2021-Jan-01 00:00,,m,305.18562,-20.01260,-1.961,5.360,297.629029,-0.906234,5.99400644354759,22.0099,/T
2021-Jan-02 00:00,,,305.42247,-19.96108,-1.960,5.360,87.908825,-0.896827,5.99955483304306,21.2197,/T
2021-Jan-03 00:00,,,305.65981,-19.90911,-1.959,5.359,238.188985,-0.887357,6.00490403919841,20.4300,/T
2021-Jan-04 00:00,,,305.89764,-19.85672,-1.958,5.358,28.469525,-0.877825,6.01005352033088,19.6409,/T
2021-Jan-05 00:00,,,306.13593,-19.80389,-1.957,5.358,178.750486,-0.868230,6.01500081955318,18.8524,/T
2021-Jan-06 00:00,,,306.37466,-19.75062,-1.956,5.357,329.031885,-0.858573,6.01974557953794,18.0644,/T
2021-Jan-07 00:00,,,306.61380,-19.69692,-1.955,5.356,119.313760,-0.848856,6.02428643590164,17.2769,/T
2021-Jan-08 00:00,,,306.85335,-19.64280,-1.954,5.356,269.596134,-0.839078,6.02862192494743,16.4900,/T
2021-Jan-09 00:00,,,307.09329,-19.58825,-1.953,5.355,59.879041,-0.829240,6.03275189078777,15.7035,/T
2021-Jan-10 00:00,,,307.33358,-19.53329,-1.952,5.355,210.162503,-0.819344,6.03667493483457,14.9176,/T
2021-Jan-11 00:00,,,307.57422,-19.47792,-1.952,5.354,0.446542,-0.809391,6.04039060391105,14.1322,/T
2021-Jan-12 00:00,,,307.81515,-19.42215,-1.951,5.354,150.731202,-0.799382,6.04389644109405,13.3473,/T
2021-Jan-13 00:00,,,308.05635,-19.36599,-1.950,5.353,301.016507,-0.789318,6.04719258315130,12.5630,/T
2021-Jan-14 00:00,,,308.29776,-19.30945,-1.950,5.353,91.302496,-0.779201,6.05027795949298,11.7792,/T
2021-Jan-15 00:00,,,308.53937,-19.25253,-1.949,5.352,241.589191,-0.769031,6.05315205818094,10.9960,/T
2021-Jan-16 00:00,,m,308.78112,-19.19525,-1.949,5.352,31.876630,-0.758810,6.05581518138963,10.2134,/T
2021-Jan-17 00:00,,m,309.02302,-19.13759,-1.948,5.351,182.164828,-0.748538,6.05826708788357,9.4315,/T
2021-Jan-18 00:00,,m,309.26503,-19.07957,-1.948,5.351,332.453807,-0.738217,6.06050821953556,8.6503,/T
2021-Jan-19 00:00,,m,309.50713,-19.02118,-1.947,5.351,122.743598,-0.727848,6.06253688157317,7.8697,/T
2021-Jan-20 00:00,,m,309.74931,-18.96244,-1.947,5.350,273.034224,-0.717431,6.06435399912701,7.0900,/T
2021-Jan-21 00:00,,m,309.99154,-18.90335,-1.947,5.350,63.325714,-0.706967,6.06595891878178,6.3113,/T
2021-Jan-22 00:00,,m,310.23380,-18.84392,-1.947,5.350,213.618084,-0.696457,6.06735188741858,5.5336,/T
2021-Jan-23 00:00,,m,310.47607,-18.78415,-1.947,5.350,3.911369,-0.685900,6.06853322356623,4.7574,/T
2021-Jan-24 00:00,,m,310.71832,-18.72406,-1.946,5.349,154.205576,-0.675299,6.06950333114448,3.9831,/T
2021-Jan-25 00:00,,m,310.96055,-18.66365,-1.946,5.349,304.500725,-0.664652,6.07026288210241,3.2120,/T
2021-Jan-26 00:00,,m,311.20273,-18.60293,-1.946,5.349,94.796838,-0.653962,6.07081047576927,2.4466,/T
2021-Jan-27 00:00,,m,311.44483,-18.54191,-1.946,5.349,245.093936,-0.643227,6.07114722270029,1.6941,/T
2021-Jan-28 00:00,,m,311.68685,-18.48063,-1.946,5.349,35.392045,-0.632449,6.07127252162470,0.9836,/T
2021-Jan-29 00:00,,m,311.92866,-18.41919,-1.947,5.349,185.691175,-0.621629,6.07118699890464,0.5263,/T
2021-Jan-30 00:00,,m,312.17016,-18.35721,-1.947,5.348,335.991359,-0.610766,6.07089067212672,0.8928,/L
2021-Jan-31 00:00,,,312.41167,-18.29500,-1.947,5.348,126.292600,-0.599860,6.07038428031241,1.5895,/L
2021-Feb-01 00:00,,,312.65298,-18.23256,-1.948,5.348,276.594918,-0.588914,6.06966831388724,2.3376,/L
2021-Feb-02 00:00,,,312.89407,-18.16986,-1.948,5.348,66.898330,-0.577926,6.06874135935206,3.1000,/L
2021-Feb-03 00:00,,,313.13494,-18.10690,-1.949,5.348,217.202858,-0.566899,6.06760415776946,3.8681,/L
2021-Feb-04 00:00,,,313.37557,-18.04369,-1.949,5.348,7.508528,-0.555832,6.06625575461859,4.6390,/L
2021-Feb-05 00:00,,,313.61595,-17.98022,-1.950,5.348,157.815355,-0.544728,6.06469666554448,5.4115,/L
2021-Feb-06 00:00,,,313.85605,-17.91652,-1.950,5.348,308.123375,-0.533587,6.06292629505396,6.1850,/L
2021-Feb-07 00:00,,,314.09586,-17.85259,-1.951,5.348,98.432599,-0.522410,6.06094552435751,6.9590,/L
2021-Feb-08 00:00,,,314.33534,-17.78844,-1.952,5.348,248.743050,-0.511200,6.05875466834461,7.7335,/L
2021-Feb-09 00:00,,,314.57447,-17.72408,-1.952,5.348,39.054748,-0.499957,6.05635268408628,8.5082,/L
2021-Feb-10 00:00,,,314.81321,-17.65953,-1.953,5.348,189.367723,-0.488682,6.05374039365999,9.2831,/L
2021-Feb-11 00:00,,,315.05154,-17.59479,-1.954,5.348,339.682002,-0.477378,6.05091731560182,10.0582,/L
2021-Feb-12 00:00,,,315.28942,-17.52987,-1.955,5.348,129.997602,-0.466045,6.04788468958493,10.8333,/L
2021-Feb-13 00:00,,,315.52682,-17.46479,-1.956,5.348,280.314561,-0.454684,6.04464233845206,11.6084,/L
2021-Feb-14 00:00,A,m,315.76372,-17.39954,-1.957,5.349,70.632888,-0.443298,6.04119220511130,12.3836,/L
2021-Feb-15 00:00,A,m,316.00011,-17.33413,-1.958,5.349,220.952603,-0.431886,6.03753528078783,13.1587,/L
2021-Feb-16 00:00,A,m,316.23597,-17.26857,-1.959,5.349,11.273720,-0.420450,6.03367166639831,13.9339,/L
2021-Feb-17 00:00,A,m,316.47129,-17.20288,-1.960,5.349,161.596265,-0.408990,6.02960267535393,14.7090,/L
2021-Feb-18 00:00,A,m,316.70604,-17.13705,-1.962,5.349,311.920257,-0.397509,6.02532860676332,15.4841,/L
2021-Feb-19 00:00,A,m,316.94020,-17.07110,-1.963,5.350,102.245709,-0.386005,6.02085132991800,16.2592,/L
2021-Feb-20 00:00,A,m,317.17375,-17.00505,-1.964,5.350,252.572649,-0.374481,6.01617092310856,17.0343,/L
2021-Feb-21 00:00,A,m,317.40667,-16.93890,-1.965,5.350,42.901084,-0.362936,6.01128990296215,17.8094,/L
2021-Feb-22 00:00,A,m,317.63894,-16.87266,-1.967,5.351,193.231030,-0.351372,6.00620939986328,18.5845,/L
2021-Feb-23 00:00,A,m,317.87055,-16.80634,-1.968,5.351,343.562491,-0.339789,6.00093009897245,19.3597,/L
2021-Feb-24 00:00,A,m,318.10147,-16.73996,-1.970,5.352,133.895491,-0.328188,5.99545313480196,20.1348,/L
2021-Feb-25 00:00,A,m,318.33167,-16.67352,-1.971,5.352,284.230043,-0.316569,5.98977904661960,20.9101,/L
2021-Feb-26 00:00,A,m,318.56113,-16.60704,-1.973,5.352,74.566159,-0.304933,5.98390967566193,21.6854,/L
2021-Feb-27 00:00,A,m,318.78983,-16.54052,-1.975,5.353,224.903862,-0.293281,5.97784490065627,22.4608,/L
2021-Feb-28 00:00,A,m,319.01774,-16.47397,-1.976,5.353,15.243160,-0.281612,5.97158719666378,23.2364,/L
2021-Mar-01 00:00,A,,319.24486,-16.40739,-1.978,5.354,165.584067,-0.269929,5.96513734075557,24.0122,/L
2021-Mar-02 00:00,A,,319.47119,-16.34080,-1.980,5.354,315.926586,-0.258232,5.95849611598358,24.7882,/L
2021-Mar-03 00:00,A,,319.69670,-16.27419,-1.982,5.355,106.270746,-0.246521,5.95166398496580,25.5644,/L
2021-Mar-04 00:00,A,,319.92140,-16.20758,-1.984,5.355,256.616559,-0.234799,5.94464137349533,26.3409,/L
2021-Mar-05 00:00,A,,320.14526,-16.14098,-1.986,5.356,46.964044,-0.223066,5.93742973018746,27.1177,/L
2021-Mar-06 00:00,A,,320.36826,-16.07440,-1.988,5.356,197.313229,-0.211324,5.93002871358278,27.8948,/L
2021-Mar-07 00:00,A,,320.59036,-16.00786,-1.990,5.357,347.664128,-0.199575,5.92244075066743,28.6723,/L
2021-Mar-08 00:00,A,,320.81154,-15.94137,-1.992,5.358,138.016763,-0.187819,5.91466663585123,29.4502,/L
2021-Mar-09 00:00,A,,321.03177,-15.87494,-1.994,5.358,288.371139,-0.176059,5.90670779729290,30.2284,/L
2021-Mar-10 00:00,A,,321.25102,-15.80859,-1.996,5.359,78.727288,-0.164295,5.89856478148403,31.0070,/L
2021-Mar-11 00:00,A,,321.46927,-15.74232,-1.999,5.359,229.085223,-0.152530,5.89023879740319,31.7860,/L
